Population size: 10;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 2;;;
;;;
;;;
Deviation : 27849,8428400252;;;
PopulationNumber;Best;Average;Worst
508;768,6990675;-1204,784082;-3681,767857
509;1090,559854;-1236,221653;-3910,420745
510;1097,376256;-1046,727118;-3819,982492
511;1233,55526;-1330,489386;-3983,88662
512;1038,366197;-1211,835877;-3697,750063
513;1057,91811;-1306,271528;-3951,150574
514;1090,975678;-1208,760556;-3324,372728
515;743,8231549;-1524,848035;-4106,138041
516;1149,882711;-1232,780087;-3802,56954
517;1256,632077;-1306,349456;-4411,964445
518;1261,708136;-1229,34179;-3565,056746
519;1147,141126;-1095,410038;-3325,020883
520;1094,36368;-1144,649253;-3861,417093
521;1334,728384;-946,5132051;-3159,934514
522;1452,32094;-948,9736992;-3323,322517
523;1181,74519;-1127,015622;-4354,706962
524;1223,272158;-1177,05286;-3967,061986
525;1178,832102;-1128,572676;-3731,015072
526;1636,543392;-851,0223792;-3436,963524
527;1281,715904;-791,38282;-3135,984506
528;1813,580012;-677,1067702;-3171,086342
529;1603,258333;-660,0649015;-2850,222776
530;1472,170325;-646,1026534;-3093,794456
531;1588,908181;-514,4931713;-2357,526179
532;1251,956015;-851,659117;-3543,51297
533;1385,432457;-692,8797585;-3332,833436
534;720,252309;-1226,383378;-4059,909636
535;794,1335176;-1872,855802;-4018,868275
536;434,2910936;-2316,78443;-5462,586907
537;106,8627517;-2142,458177;-5040,335393
538;54,40674907;-2377,050406;-5422,099912
539;155,2383294;-2323,732294;-5011,0445
540;71,29492165;-2323,489977;-4486,52397
541;-23,85600786;-2609,742101;-4939,442376
542;-585,8753379;-2844,575865;-5202,508934
543;-282,4364524;-2808,161257;-5687,324097
544;-434,2344999;-2723,610347;-5114,712835
545;-13,08516097;-2611,539347;-5388,963053
546;-468,615709;-2293,844951;-5198,467557
547;338,1497019;-2169,545361;-4737,323734
548;198,8099102;-2266,228696;-4763,235861
549;251,9140772;-2181,184331;-4899,447186
550;356,2515749;-2151,748487;-4904,513674
551;148,3996733;-1939,322025;-4174,180863
552;137,1812316;-1989,059536;-4177,661478
553;262,4256689;-2124,23755;-4359,945576
554;878,1748222;-1941,342083;-4484,02296
555;350,0820593;-1730,24796;-4247,830242
556;364,3143858;-1647,987128;-4785,475934
557;534,1460838;-1989,374434;-4829,738212
558;904,8670219;-1591,821158;-4038,343309
559;1092,954241;-1659,077689;-4447,830482
560;927,5660403;-1530,611187;-3950,584688
561;922,0922696;-1435,736057;-4632,502733
562;1071,087125;-802,8990672;-2822,645577
563;1201,105048;-837,9506982;-3361,834508
564;1339,112876;-1082,419622;-3777,427338
565;969,3899009;-1379,04524;-3999,965359
566;912,7332148;-1293,922068;-4071,16694
567;979,0220908;-1184,756544;-3545,47142
568;1096,492181;-1106,316439;-3530,836016
569;679,1700992;-1797,494433;-4927,070151
570;417,4225113;-1727,704496;-4411,092714
571;150,3707883;-1849,797323;-4103,759303
572;484,7338667;-1598,422708;-4122,013464
573;1169,024178;-1191,262663;-3757,524299
574;731,5959294;-1558,02771;-4144,312752
575;970,184127;-1783,609212;-4436,074335
576;659,4057464;-1573,651406;-4327,956516
577;1026,530635;-1478,335869;-3731,663183
578;900,1453595;-1500,580857;-4678,764938
579;1137,878159;-1253,9116;-3768,232827
580;995,5066091;-1314,602518;-3990,456871
581;678,6642968;-1189,541944;-3494,653
582;971,9510947;-1375,559819;-3884,937503
583;983,5880619;-1532,442121;-4659,677772
584;464,3211223;-1772,076772;-5055,84491
585;205,9777075;-1749,161995;-4072,469093
586;783,7903735;-1724,700931;-4542,699794
587;1019,001208;-1089,70424;-3699,983319
588;854,0878646;-1146,743176;-3906,281204
589;740,6459626;-1204,991369;-3586,791026
590;1084,865719;-941,4154102;-2561,823211
591;701,3198056;-1106,852767;-3356,725858
592;868,1681363;-1654,449147;-4768,843687
593;632,6387011;-1451,036087;-3654,076111
594;792,9075362;-1428,965265;-3712,805983
595;468,6417098;-1796,796653;-4104,446473
596;421,3207737;-1915,750324;-5051,377234
597;36,38163487;-2046,015947;-4586,913187
598;-37,41340391;-2520,473015;-5619,252897
599;535,4173974;-2598,594573;-5723,550782
600;151,5855156;-2202,342115;-5240,090954
601;62,72900664;-2098,259417;-4380,641733
602;375,4598848;-2001,248216;-4586,045761
603;594,638409;-1503,137043;-3991,361066
604;1086,582997;-1407,478899;-3905,240608
605;1334,84653;-1214,279205;-3670,832036
606;584,2349092;-1296,313953;-3431,788072
607;1267,341475;-1374,794661;-4056,85186
608;1259,117763;-1420,925226;-4497,432952
609;791,9067309;-1804,725922;-4362,493376
610;350,4779316;-2319,96712;-4856,795156
